"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 17:20:02 GMT 2024","Sat Jun 08 17:20:04 GMT 2024","1816","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Sat Jun 08 17:19:39 GMT 2024","Sat Jun 08 17:19:58 GMT 2024","19103","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Sat Jun 08 17:19:39 GMT 2024","Sat Jun 08 17:19:58 GMT 2024","19279","","","","ProjectTests","AddProjectWithModel","AddProjectWithModel","Verifying a project with model data has been added"
"passed","Sat Jun 08 17:19:56 GMT 2024","Sat Jun 08 17:20:00 GMT 2024","4212","","","","ProjectTests","MessageInProjectDelConformationWindow","MessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Sat Jun 08 17:19:58 GMT 2024","Sat Jun 08 17:20:02 GMT 2024","4696","","","","ProjectTests","ProjectExistsAfterRefusalDeleteIt","ProjectExistsAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Sat Jun 08 17:19:58 GMT 2024","Sat Jun 08 17:20:00 GMT 2024","1884","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Sat Jun 08 17:19:59 GMT 2024","Sat Jun 08 17:20:02 GMT 2024","2217","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Sat Jun 08 17:20:02 GMT 2024","Sat Jun 08 17:20:03 GMT 2024","1931","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Sat Jun 08 17:19:39 GMT 2024","Sat Jun 08 17:19:56 GMT 2024","17343","","","","ProjectTests","AddProjectWithEmptyName","AddProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Sat Jun 08 17:19:39 GMT 2024","Sat Jun 08 17:19:59 GMT 2024","20778","","","","LoginTests","LoginWithEmptyUserNameAndShortPassword","LoginWithEmptyUserNameAndShortPassword","Check the error messages if username is empty and password is less than 5 characters"
"passed","Sat Jun 08 17:20:00 GMT 2024","Sat Jun 08 17:20:02 GMT 2024","2095","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""WrongUserName"",""tmsQAC0401?"")","Check the error messages if username or password are incorrect"
"passed","Sat Jun 08 17:20:00 GMT 2024","Sat Jun 08 17:20:02 GMT 2024","2373","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""e_liska@mail.ru"",""12345"")","Check the error messages if username or password are incorrect"
"passed","Sat Jun 08 17:20:02 GMT 2024","Sat Jun 08 17:20:04 GMT 2024","2210","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
