"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 00:45:58 GMT 2024","Sun Jun 09 00:45:58 GMT 2024","513","","","","ApiProjectTests","NegativeProjectAdditionAPI","NegativeProjectAdditionAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Sun Jun 09 00:45:44 GMT 2024","Sun Jun 09 00:45:51 GMT 2024","7400","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Sun Jun 09 00:45:44 GMT 2024","Sun Jun 09 00:45:50 GMT 2024","6038","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Sun Jun 09 00:45:44 GMT 2024","Sun Jun 09 00:45:52 GMT 2024","8364","","","","ProjectTests","SuccessfulDeletionAddedProject","SuccessfulDeletionAddedProject","Verifying an added project has been deleted"
"passed","Sun Jun 09 00:45:51 GMT 2024","Sun Jun 09 00:45:57 GMT 2024","5278","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Sun Jun 09 00:45:57 GMT 2024","Sun Jun 09 00:45:59 GMT 2024","1932","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Sun Jun 09 00:46:02 GMT 2024","Sun Jun 09 00:46:02 GMT 2024","646","","","","ApiProjectTests","SuccessfulProjectAdditionAPI","SuccessfulProjectAdditionAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3IsEnableTestCase: True)","Verifying the addition of a project with test data from the file"
"passed","Sun Jun 09 00:45:44 GMT 2024","Sun Jun 09 00:45:52 GMT 2024","7835","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Sun Jun 09 00:46:00 GMT 2024","Sun Jun 09 00:46:05 GMT 2024","4560","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Sun Jun 09 00:46:02 GMT 2024","Sun Jun 09 00:46:03 GMT 2024","1135","","","","ApiProjectTests","SuccessfulUpdateAddedProjectAPI","SuccessfulUpdateAddedProjectAPI","Verifying an added project has been updeleted"
