"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 14:01:54 GMT 2024","Tue Jun 04 14:02:05 GMT 2024","11265","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Tue Jun 04 14:02:05 GMT 2024","Tue Jun 04 14:02:07 GMT 2024","2474","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""workandreystep@gmail.com"",""12345"")","Check the error messages if username or password are incorrect"
"broken","Tue Jun 04 14:01:54 GMT 2024","Tue Jun 04 14:02:02 GMT 2024","8661","","","","LoginTests","LoginWithEmptyUserNameAndShortPassword","LoginWithEmptyUserNameAndShortPassword","Check the error messages if username is empty and password is less than 5 characters"
"broken","Tue Jun 04 14:02:07 GMT 2024","Tue Jun 04 14:02:14 GMT 2024","7058","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Tue Jun 04 14:02:03 GMT 2024","Tue Jun 04 14:02:05 GMT 2024","1696","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Tue Jun 04 14:02:05 GMT 2024","Tue Jun 04 14:02:07 GMT 2024","2120","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Tue Jun 04 14:02:00 GMT 2024","Tue Jun 04 14:02:03 GMT 2024","3347","","","","ProjectTests","MessageInProjectDelConformationWindow","MessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Tue Jun 04 14:01:54 GMT 2024","Tue Jun 04 14:02:00 GMT 2024","5851","","","","ProjectTests","AddProjectWithModel","AddProjectWithModel","Verifying a project with model data has been added"
"passed","Tue Jun 04 14:02:03 GMT 2024","Tue Jun 04 14:02:05 GMT 2024","1793","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Tue Jun 04 14:02:02 GMT 2024","Tue Jun 04 14:02:06 GMT 2024","4069","","","","ProjectTests","ProjectExistsAfterRefusalDeleteIt","ProjectExistsAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Tue Jun 04 14:02:05 GMT 2024","Tue Jun 04 14:02:07 GMT 2024","2181","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""WrongUserName"",""tmsQAC0401?"")","Check the error messages if username or password are incorrect"
"broken","Tue Jun 04 14:01:54 GMT 2024","Tue Jun 04 14:02:03 GMT 2024","9298","","","","ProjectTests","AddProjectWithEmptyName","AddProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Tue Jun 04 14:02:06 GMT 2024","Tue Jun 04 14:02:08 GMT 2024","1695","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
