"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","99","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""e_liska@mail.ru"",""12345"")","Check the error messages if username or password are incorrect"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","4","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:30 GMT 2024","1044","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3IsEnableTestCase: True)","Verifying the addition of a project with test data from the file"
"passed","Mon Jun 10 01:38:30 GMT 2024","Mon Jun 10 01:38:31 GMT 2024","1302","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","99","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:30 GMT 2024","1052","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1IsEnableTestCase: True)","Verifying the addition of a project with test data from the file"
"passed","Mon Jun 10 01:38:30 GMT 2024","Mon Jun 10 01:38:31 GMT 2024","523","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","99","","","","LoginTests","LoginWithEmptyUserNameAndShortPassword","LoginWithEmptyUserNameAndShortPassword","Check the error messages if username is empty and password is less than 5 characters"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","3","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","6","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Jun 10 01:38:30 GMT 2024","Mon Jun 10 01:38:31 GMT 2024","1227","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","92","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","4","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","2","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","4","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","5","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""WrongUserName"",""tmsQAC0401?"")","Check the error messages if username or password are incorrect"
"broken","Mon Jun 10 01:38:30 GMT 2024","Mon Jun 10 01:38:30 GMT 2024","3","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Jun 10 01:38:29 GMT 2024","Mon Jun 10 01:38:29 GMT 2024","3","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Mon Jun 10 01:38:30 GMT 2024","Mon Jun 10 01:38:30 GMT 2024","525","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
