"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 01:56:39 GMT 2024","Sun Jun 09 01:56:42 GMT 2024","3089","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""e_liska@mail.ru"",""12345"")","Check the error messages if username or password are incorrect"
"passed","Sun Jun 09 01:56:31 GMT 2024","Sun Jun 09 01:56:33 GMT 2024","2969","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Sun Jun 09 01:56:33 GMT 2024","Sun Jun 09 01:56:39 GMT 2024","6011","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Sun Jun 09 01:56:32 GMT 2024","Sun Jun 09 01:56:39 GMT 2024","6775","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Sun Jun 09 01:56:13 GMT 2024","Sun Jun 09 01:56:30 GMT 2024","16931","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Sun Jun 09 01:56:13 GMT 2024","Sun Jun 09 01:56:31 GMT 2024","17243","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Sun Jun 09 01:56:27 GMT 2024","Sun Jun 09 01:56:33 GMT 2024","6548","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Sun Jun 09 01:56:39 GMT 2024","Sun Jun 09 01:56:40 GMT 2024","1291","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"passed","Sun Jun 09 01:56:35 GMT 2024","Sun Jun 09 01:56:36 GMT 2024","932","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1IsEnableTestCase: True)","Verifying the addition of a project with test data from the file"
"passed","Sun Jun 09 01:56:40 GMT 2024","Sun Jun 09 01:56:43 GMT 2024","3008","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""WrongUserName"",""tmsQAC0401?"")","Check the error messages if username or password are incorrect"
"passed","Sun Jun 09 01:56:39 GMT 2024","Sun Jun 09 01:56:39 GMT 2024","620","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Sun Jun 09 01:56:13 GMT 2024","Sun Jun 09 01:56:27 GMT 2024","13407","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Sun Jun 09 01:56:40 GMT 2024","Sun Jun 09 01:56:43 GMT 2024","3114","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Sun Jun 09 01:56:40 GMT 2024","Sun Jun 09 01:56:44 GMT 2024","3188","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Sun Jun 09 01:56:33 GMT 2024","Sun Jun 09 01:56:40 GMT 2024","6288","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Sun Jun 09 01:56:39 GMT 2024","Sun Jun 09 01:56:40 GMT 2024","1148","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Sun Jun 09 01:56:37 GMT 2024","Sun Jun 09 01:56:38 GMT 2024","764","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3IsEnableTestCase: True)","Verifying the addition of a project with test data from the file"
"broken","Sun Jun 09 01:56:13 GMT 2024","Sun Jun 09 01:56:32 GMT 2024","18483","","","","LoginTests","LoginWithEmptyUserNameAndShortPassword","LoginWithEmptyUserNameAndShortPassword","Check the error messages if username is empty and password is less than 5 characters"
"passed","Sun Jun 09 01:56:42 GMT 2024","Sun Jun 09 01:56:46 GMT 2024","3257","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Sun Jun 09 01:56:38 GMT 2024","Sun Jun 09 01:56:39 GMT 2024","527","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Sun Jun 09 01:56:36 GMT 2024","Sun Jun 09 01:56:37 GMT 2024","816","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Empty Fields. Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2IsEnableTestCase: False)","Verifying the addition of a project with test data from the file"
"passed","Sun Jun 09 01:56:30 GMT 2024","Sun Jun 09 01:56:35 GMT 2024","4613","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Sun Jun 09 01:56:37 GMT 2024","Sun Jun 09 01:56:37 GMT 2024","831","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Empty Fields. Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2IsEnableTestCase: False)","Verifying the addition of a project with test data from the file"
